0	0	9.733333	99.959059
2	-2	7.714286	99.967247
2	-1	10.742857	99.975436
2	0	11.752381	99.983624
2	1	10.742857	99.991812
2	2	7.714286	100.000000
4	-4	7.163636	100.000000
4	-3	9.090909	100.000000
4	-2	10.467532	100.000000
4	-1	11.293506	100.000000
4	0	11.568831	100.000000
4	1	11.293506	100.000000
4	2	10.467532	100.000000
4	3	9.090909	100.000000
4	4	7.163636	100.000000
6	-6	6.906667	100.000000
6	-5	8.320000	100.000000
6	-4	9.476364	100.000000
6	-3	10.375758	100.000000
6	-2	11.018182	100.000000
6	-1	11.403636	100.000000
6	0	11.532121	100.000000
6	1	11.403636	100.000000
6	2	11.018182	100.000000
6	3	10.375758	100.000000
6	4	9.476364	100.000000
6	5	8.320000	100.000000
6	6	6.906667	100.000000
8	-8	6.757895	100.000000
8	-7	7.873684	100.000000
8	-6	8.840702	100.000000
8	-5	9.658947	100.000000
8	-4	10.328421	100.000000
8	-3	10.849123	100.000000
8	-2	11.221053	100.000000
8	-1	11.444211	100.000000
8	0	11.518596	100.000000
8	1	11.444211	100.000000
8	2	11.221053	100.000000
8	3	10.849123	100.000000
8	4	10.328421	100.000000
8	5	9.658947	100.000000
8	6	8.840702	100.000000
8	7	7.873684	100.000000
8	8	6.757895	100.000000
10	-10	6.660870	100.000000
10	-9	7.582609	100.000000
10	-8	8.407323	100.000000
10	-7	9.135011	100.000000
10	-6	9.765675	100.000000
10	-5	10.299314	100.000000
10	-4	10.735927	100.000000
10	-3	11.075515	100.000000
10	-2	11.318078	100.000000
10	-1	11.463616	100.000000
10	0	11.512128	100.000000
10	1	11.463616	100.000000
10	2	11.318078	100.000000
10	3	11.075515	100.000000
10	4	10.735927	100.000000
10	5	10.299314	100.000000
10	6	9.765675	100.000000
10	7	9.135011	100.000000
10	8	8.407323	100.000000
10	9	7.582609	100.000000
10	10	6.660870	100.000000
12	-12	6.592593	100.000000
12	-11	7.377778	100.000000
12	-10	8.094686	100.000000
12	-9	8.743317	100.000000
12	-8	9.323671	100.000000
12	-7	9.835749	100.000000
12	-6	10.279549	100.000000
12	-5	10.655072	100.000000
12	-4	10.962319	100.000000
12	-3	11.201288	100.000000
12	-2	11.371981	100.000000
12	-1	11.474396	100.000000
12	0	11.508535	100.000000
12	1	11.474396	100.000000
12	2	11.371981	100.000000
12	3	11.201288	100.000000
12	4	10.962319	100.000000
12	5	10.655072	100.000000
12	6	10.279549	100.000000
12	7	9.835749	100.000000
12	8	9.323671	100.000000
12	9	8.743317	100.000000
12	10	8.094686	100.000000
12	11	7.377778	100.000000
12	12	6.592593	100.000000
14	-14	6.541935	100.000000
14	-13	7.225806	100.000000
14	-12	7.859020	100.000000
14	-11	8.441577	100.000000
14	-10	8.973477	100.000000
14	-9	9.454719	100.000000
14	-8	9.885305	100.000000
14	-7	10.265233	100.000000
14	-6	10.594504	100.000000
14	-5	10.873118	100.000000
14	-4	11.101075	100.000000
14	-3	11.278375	100.000000
14	-2	11.405018	100.000000
14	-1	11.481004	100.000000
14	0	11.506332	100.000000
14	1	11.481004	100.000000
14	2	11.405018	100.000000
14	3	11.278375	100.000000
14	4	11.101075	100.000000
14	5	10.873118	100.000000
14	6	10.594504	100.000000
14	7	10.265233	100.000000
14	8	9.885305	100.000000
14	9	9.454719	100.000000
14	10	8.973477	100.000000
14	11	8.441577	100.000000
14	12	7.859020	100.000000
14	13	7.225806	100.000000
14	14	6.541935	100.000000
16	-16	6.502857	100.000000
16	-15	7.108571	100.000000
16	-14	7.675207	100.000000
16	-13	8.202765	100.000000
16	-12	8.691244	100.000000
16	-11	9.140645	100.000000
16	-10	9.550968	100.000000
16	-9	9.922212	100.000000
16	-8	10.254378	100.000000
16	-7	10.547465	100.000000
16	-6	10.801475	100.000000
16	-5	11.016406	100.000000
16	-4	11.192258	100.000000
16	-3	11.329032	100.000000
16	-2	11.426728	100.000000
16	-1	11.485346	100.000000
16	0	11.504885	100.000000
16	1	11.485346	100.000000
16	2	11.426728	100.000000
16	3	11.329032	100.000000
16	4	11.192258	100.000000
16	5	11.016406	100.000000
16	6	10.801475	100.000000
16	7	10.547465	100.000000
16	8	10.254378	100.000000
16	9	9.922212	100.000000
16	10	9.550968	100.000000
16	11	9.140645	100.000000
16	12	8.691244	100.000000
16	13	8.202765	100.000000
16	14	7.675207	100.000000
16	15	7.108571	100.000000
16	16	6.502857	100.000000
18	-18	6.471795	100.000000
18	-17	7.015385	100.000000
18	-16	7.527912	100.000000
18	-15	8.009377	100.000000
18	-14	8.459780	100.000000
18	-13	8.879121	100.000000
18	-12	9.267399	100.000000
18	-11	9.624615	100.000000
18	-10	9.950769	100.000000
18	-9	10.245861	100.000000
18	-8	10.509890	100.000000
18	-7	10.742857	100.000000
18	-6	10.944762	100.000000
18	-5	11.115604	100.000000
18	-4	11.255385	100.000000
18	-3	11.364103	100.000000
18	-2	11.441758	100.000000
18	-1	11.488352	100.000000
18	0	11.503883	100.000000
18	1	11.488352	100.000000
18	2	11.441758	100.000000
18	3	11.364103	100.000000
18	4	11.255385	100.000000
18	5	11.115604	100.000000
18	6	10.944762	100.000000
18	7	10.742857	100.000000
18	8	10.509890	100.000000
18	9	10.245861	100.000000
18	10	9.950769	100.000000
18	11	9.624615	100.000000
18	12	9.267399	100.000000
18	13	8.879121	100.000000
18	14	8.459780	100.000000
18	15	8.009377	100.000000
18	16	7.527912	100.000000
18	17	7.015385	100.000000
18	18	6.471795	100.000000
20	-20	6.446512	100.000000
20	-19	6.939535	100.000000
20	-18	7.407275	100.000000
20	-17	7.849732	100.000000
20	-16	8.266905	100.000000
20	-15	8.658795	100.000000
20	-14	9.025403	100.000000
20	-13	9.366726	100.000000
20	-12	9.682767	100.000000
20	-11	9.973524	100.000000
20	-10	10.238998	100.000000
20	-9	10.479189	100.000000
20	-8	10.694097	100.000000
20	-7	10.883721	100.000000
20	-6	11.048062	100.000000
20	-5	11.187120	100.000000
20	-4	11.300894	100.000000
20	-3	11.389386	100.000000
20	-2	11.452594	100.000000
20	-1	11.490519	100.000000
20	0	11.503160	100.000000
20	1	11.490519	100.000000
20	2	11.452594	100.000000
20	3	11.389386	100.000000
20	4	11.300894	100.000000
20	5	11.187120	100.000000
20	6	11.048062	100.000000
20	7	10.883721	100.000000
20	8	10.694097	100.000000
20	9	10.479189	100.000000
20	10	10.238998	100.000000
20	11	9.973524	100.000000
20	12	9.682767	100.000000
20	13	9.366726	100.000000
20	14	9.025403	100.000000
20	15	8.658795	100.000000
20	16	8.266905	100.000000
20	17	7.849732	100.000000
20	18	7.407275	100.000000
20	19	6.939535	100.000000
20	20	6.446512	100.000000
22	-22	6.425532	100.000000
22	-21	6.876596	100.000000
22	-20	7.306680	100.000000
22	-19	7.715784	100.000000
22	-18	8.103909	100.000000
22	-17	8.471054	100.000000
22	-16	8.817219	100.000000
22	-15	9.142405	100.000000
22	-14	9.446611	100.000000
22	-13	9.729837	100.000000
22	-12	9.992083	100.000000
22	-11	10.233350	100.000000
22	-10	10.453637	100.000000
22	-9	10.652944	100.000000
22	-8	10.831272	100.000000
22	-7	10.988619	100.000000
22	-6	11.124988	100.000000
22	-5	11.240376	100.000000
22	-4	11.334785	100.000000
22	-3	11.408214	100.000000
22	-2	11.460663	100.000000
22	-1	11.492133	100.000000
22	0	11.502622	100.000000
22	1	11.492133	100.000000
22	2	11.460663	100.000000
22	3	11.408214	100.000000
22	4	11.334785	100.000000
22	5	11.240376	100.000000
22	6	11.124988	100.000000
22	7	10.988619	100.000000
22	8	10.831272	100.000000
22	9	10.652944	100.000000
22	10	10.453637	100.000000
22	11	10.233350	100.000000
22	12	9.992083	100.000000
22	13	9.729837	100.000000
22	14	9.446611	100.000000
22	15	9.142405	100.000000
