0	0	9.733333	0.193361
2	-2	7.714286	0.385713
2	-1	10.742857	0.578066
2	0	11.752381	0.770419
2	1	10.742857	0.962771
2	2	7.714286	1.155124
4	-4	7.163636	1.345144
4	-3	9.090909	1.535165
4	-2	10.467532	1.725185
4	-1	11.293506	1.915206
4	0	11.568831	2.105227
4	1	11.293506	2.295247
4	2	10.467532	2.485268
4	3	9.090909	2.675288
4	4	7.163636	2.865309
6	-6	6.906667	3.051722
6	-5	8.320000	3.238135
6	-4	9.476364	3.424547
6	-3	10.375758	3.610960
6	-2	11.018182	3.797373
6	-1	11.403636	3.983786
6	0	11.532121	4.170199
6	1	11.403636	4.356612
6	2	11.018182	4.543025
6	3	10.375758	4.729438
6	4	9.476364	4.915851
6	5	8.320000	5.102263
6	6	6.906667	5.288676
8	-8	6.757895	5.470280
8	-7	7.873684	5.651883
8	-6	8.840702	5.833487
8	-5	9.658947	6.015090
8	-4	10.328421	6.196694
8	-3	10.849123	6.378297
8	-2	11.221053	6.559901
8	-1	11.444211	6.741504
8	0	11.518596	6.923108
8	1	11.444211	7.104711
8	2	11.221053	7.286315
8	3	10.849123	7.467918
8	4	10.328421	7.649522
8	5	9.658947	7.831125
8	6	8.840702	8.012729
8	7	7.873684	8.194332
8	8	6.757895	8.375936
10	-10	6.660870	8.551625
10	-9	7.582609	8.727314
10	-8	8.407323	8.903003
10	-7	9.135011	9.078693
10	-6	9.765675	9.254382
10	-5	10.299314	9.430071
10	-4	10.735927	9.605761
10	-3	11.075515	9.781450
10	-2	11.318078	9.957139
10	-1	11.463616	10.132828
10	0	11.512128	10.308518
10	1	11.463616	10.484207
10	2	11.318078	10.659896
10	3	11.075515	10.835585
10	4	10.735927	11.011275
10	5	10.299314	11.186964
10	6	9.765675	11.362653
10	7	9.135011	11.538343
10	8	8.407323	11.714032
10	9	7.582609	11.889721
10	10	6.660870	12.065410
12	-12	6.592593	12.234198
12	-11	7.377778	12.402985
12	-10	8.094686	12.571772
12	-9	8.743317	12.740559
12	-8	9.323671	12.909346
12	-7	9.835749	13.078133
12	-6	10.279549	13.246920
12	-5	10.655072	13.415707
12	-4	10.962319	13.584494
12	-3	11.201288	13.753281
12	-2	11.371981	13.922068
12	-1	11.474396	14.090855
12	0	11.508535	14.259643
12	1	11.474396	14.428430
12	2	11.371981	14.597217
12	3	11.201288	14.766004
12	4	10.962319	14.934791
12	5	10.655072	15.103578
12	6	10.279549	15.272365
12	7	9.835749	15.441152
12	8	9.323671	15.609939
12	9	8.743317	15.778726
12	10	8.094686	15.947513
12	11	7.377778	16.116301
12	12	6.592593	16.285088
14	-14	6.541935	16.446117
14	-13	7.225806	16.607147
14	-12	7.859020	16.768177
14	-11	8.441577	16.929206
14	-10	8.973477	17.090236
14	-9	9.454719	17.251266
14	-8	9.885305	17.412296
14	-7	10.265233	17.573325
14	-6	10.594504	17.734355
14	-5	10.873118	17.895385
14	-4	11.101075	18.056414
14	-3	11.278375	18.217444
14	-2	11.405018	18.378474
14	-1	11.481004	18.539504
14	0	11.506332	18.700533
14	1	11.481004	18.861563
14	2	11.405018	19.022593
14	3	11.278375	19.183623
14	4	11.101075	19.344652
14	5	10.873118	19.505682
14	6	10.594504	19.666712
14	7	10.265233	19.827741
14	8	9.885305	19.988771
14	9	9.454719	20.149801
14	10	8.973477	20.310831
14	11	8.441577	20.471860
14	12	7.859020	20.632890
14	13	7.225806	20.793920
14	14	6.541935	20.954949
16	-16	6.502857	21.107511
16	-15	7.108571	21.260073
16	-14	7.675207	21.412635
16	-13	8.202765	21.565196
16	-12	8.691244	21.717758
16	-11	9.140645	21.870320
16	-10	9.550968	22.022882
16	-9	9.922212	22.175444
16	-8	10.254378	22.328005
16	-7	10.547465	22.480567
16	-6	10.801475	22.633129
16	-5	11.016406	22.785691
16	-4	11.192258	22.938252
16	-3	11.329032	23.090814
16	-2	11.426728	23.243376
16	-1	11.485346	23.395938
16	0	11.504885	23.548499
16	1	11.485346	23.701061
16	2	11.426728	23.853623
16	3	11.329032	24.006185
16	4	11.192258	24.158746
16	5	11.016406	24.311308
16	6	10.801475	24.463870
16	7	10.547465	24.616432
16	8	10.254378	24.768994
16	9	9.922212	24.921555
16	10	9.550968	25.074117
16	11	9.140645	25.226679
16	12	8.691244	25.379241
16	13	8.202765	25.531802
16	14	7.675207	25.684364
16	15	7.108571	25.836926
16	16	6.502857	25.989488
18	-18	6.471795	26.133023
18	-17	7.015385	26.276558
18	-16	7.527912	26.420093
18	-15	8.009377	26.563628
18	-14	8.459780	26.707163
18	-13	8.879121	26.850699
18	-12	9.267399	26.994234
18	-11	9.624615	27.137769
18	-10	9.950769	27.281304
18	-9	10.245861	27.424839
18	-8	10.509890	27.568374
18	-7	10.742857	27.711909
18	-6	10.944762	27.855445
18	-5	11.115604	27.998980
18	-4	11.255385	28.142515
18	-3	11.364103	28.286050
18	-2	11.441758	28.429585
18	-1	11.488352	28.573120
18	0	11.503883	28.716655
18	1	11.488352	28.860190
18	2	11.441758	29.003726
18	3	11.364103	29.147261
18	4	11.255385	29.290796
18	5	11.115604	29.434331
18	6	10.944762	29.577866
18	7	10.742857	29.721401
18	8	10.509890	29.864936
18	9	10.245861	30.008472
18	10	9.950769	30.152007
18	11	9.624615	30.295542
18	12	9.267399	30.439077
18	13	8.879121	30.582612
18	14	8.459780	30.726147
18	15	8.009377	30.869682
18	16	7.527912	31.013218
18	17	7.015385	31.156753
18	18	6.471795	31.300288
20	-20	6.446512	31.434393
20	-19	6.939535	31.568497
20	-18	7.407275	31.702602
20	-17	7.849732	31.836706
20	-16	8.266905	31.970811
20	-15	8.658795	32.104915
20	-14	9.025403	32.239020
20	-13	9.366726	32.373125
20	-12	9.682767	32.507229
20	-11	9.973524	32.641334
20	-10	10.238998	32.775438
20	-9	10.479189	32.909543
20	-8	10.694097	33.043648
20	-7	10.883721	33.177752
20	-6	11.048062	33.311857
20	-5	11.187120	33.445961
20	-4	11.300894	33.580066
20	-3	11.389386	33.714171
20	-2	11.452594	33.848275
20	-1	11.490519	33.982380
20	0	11.503160	34.116484
20	1	11.490519	34.250589
20	2	11.452594	34.384693
20	3	11.389386	34.518798
20	4	11.300894	34.652903
20	5	11.187120	34.787007
20	6	11.048062	34.921112
20	7	10.883721	35.055216
20	8	10.694097	35.189321
20	9	10.479189	35.323426
20	10	10.238998	35.457530
20	11	9.973524	35.591635
20	12	9.682767	35.725739
