0	0	9.733333	1.043716
2	-2	7.714286	2.055203
2	-1	10.742857	3.066690
2	0	11.752381	4.078176
2	1	10.742857	5.089663
2	2	7.714286	6.101150
4	-4	7.163636	7.041253
4	-3	9.090909	7.981355
4	-2	10.467532	8.921458
4	-1	11.293506	9.861561
4	0	11.568831	10.801663
4	1	11.293506	11.741766
4	2	10.467532	12.681868
4	3	9.090909	13.621971
4	4	7.163636	14.562074
6	-6	6.906667	15.400042
6	-5	8.320000	16.238010
6	-4	9.476364	17.075978
6	-3	10.375758	17.913946
6	-2	11.018182	18.751914
6	-1	11.403636	19.589882
6	0	11.532121	20.427850
6	1	11.403636	21.265818
6	2	11.018182	22.103786
6	3	10.375758	22.941754
6	4	9.476364	23.779723
6	5	8.320000	24.617691
6	6	6.906667	25.455659
8	-8	6.757895	26.171995
8	-7	7.873684	26.888331
8	-6	8.840702	27.604667
8	-5	9.658947	28.321003
8	-4	10.328421	29.037339
8	-3	10.849123	29.753676
8	-2	11.221053	30.470012
8	-1	11.444211	31.186348
8	0	11.518596	31.902684
8	1	11.444211	32.619020
8	2	11.221053	33.335356
8	3	10.849123	34.051692
8	4	10.328421	34.768028
8	5	9.658947	35.484365
8	6	8.840702	36.200701
8	7	7.873684	36.917037
8	8	6.757895	37.633373
10	-10	6.660870	38.220651
10	-9	7.582609	38.807928
10	-8	8.407323	39.395206
10	-7	9.135011	39.982483
10	-6	9.765675	40.569761
10	-5	10.299314	41.157038
10	-4	10.735927	41.744316
10	-3	11.075515	42.331593
10	-2	11.318078	42.918871
10	-1	11.463616	43.506149
10	0	11.512128	44.093426
10	1	11.463616	44.680704
10	2	11.318078	45.267981
10	3	11.075515	45.855259
10	4	10.735927	46.442536
10	5	10.299314	47.029814
10	6	9.765675	47.617091
10	7	9.135011	48.204369
10	8	8.407323	48.791647
10	9	7.582609	49.378924
10	10	6.660870	49.966202
12	-12	6.592593	50.427952
12	-11	7.377778	50.889702
12	-10	8.094686	51.351452
12	-9	8.743317	51.813203
12	-8	9.323671	52.274953
12	-7	9.835749	52.736703
12	-6	10.279549	53.198453
12	-5	10.655072	53.660204
12	-4	10.962319	54.121954
12	-3	11.201288	54.583704
12	-2	11.371981	55.045454
12	-1	11.474396	55.507204
12	0	11.508535	55.968955
12	1	11.474396	56.430705
12	2	11.371981	56.892455
12	3	11.201288	57.354205
12	4	10.962319	57.815956
12	5	10.655072	58.277706
12	6	10.279549	58.739456
12	7	9.835749	59.201206
12	8	9.323671	59.662957
12	9	8.743317	60.124707
12	10	8.094686	60.586457
12	11	7.377778	61.048207
12	12	6.592593	61.509957
14	-14	6.541935	61.858141
14	-13	7.225806	62.206324
14	-12	7.859020	62.554508
14	-11	8.441577	62.902691
14	-10	8.973477	63.250874
14	-9	9.454719	63.599058
14	-8	9.885305	63.947241
14	-7	10.265233	64.295424
14	-6	10.594504	64.643608
14	-5	10.873118	64.991791
14	-4	11.101075	65.339974
14	-3	11.278375	65.688158
14	-2	11.405018	66.036341
14	-1	11.481004	66.384524
14	0	11.506332	66.732708
14	1	11.481004	67.080891
14	2	11.405018	67.429075
14	3	11.278375	67.777258
14	4	11.101075	68.125441
14	5	10.873118	68.473625
14	6	10.594504	68.821808
14	7	10.265233	69.169991
14	8	9.885305	69.518175
14	9	9.454719	69.866358
14	10	8.973477	70.214541
14	11	8.441577	70.562725
14	12	7.859020	70.910908
14	13	7.225806	71.259091
14	14	6.541935	71.607275
16	-16	6.502857	71.859069
16	-15	7.108571	72.110864
16	-14	7.675207	72.362658
16	-13	8.202765	72.614452
16	-12	8.691244	72.866247
16	-11	9.140645	73.118041
16	-10	9.550968	73.369836
16	-9	9.922212	73.621630
16	-8	10.254378	73.873424
16	-7	10.547465	74.125219
16	-6	10.801475	74.377013
16	-5	11.016406	74.628808
16	-4	11.192258	74.880602
16	-3	11.329032	75.132396
16	-2	11.426728	75.384191
16	-1	11.485346	75.635985
16	0	11.504885	75.887780
16	1	11.485346	76.139574
16	2	11.426728	76.391368
16	3	11.329032	76.643163
16	4	11.192258	76.894957
16	5	11.016406	77.146752
16	6	10.801475	77.398546
16	7	10.547465	77.650340
16	8	10.254378	77.902135
16	9	9.922212	78.153929
16	10	9.550968	78.405723
16	11	9.140645	78.657518
16	12	8.691244	78.909312
16	13	8.202765	79.161107
16	14	7.675207	79.412901
16	15	7.108571	79.664695
16	16	6.502857	79.916490
18	-18	6.471795	80.091121
18	-17	7.015385	80.265752
18	-16	7.527912	80.440383
18	-15	8.009377	80.615014
18	-14	8.459780	80.789645
18	-13	8.879121	80.964276
18	-12	9.267399	81.138907
18	-11	9.624615	81.313538
18	-10	9.950769	81.488169
18	-9	10.245861	81.662800
18	-8	10.509890	81.837431
18	-7	10.742857	82.012062
18	-6	10.944762	82.186693
18	-5	11.115604	82.361324
18	-4	11.255385	82.535954
18	-3	11.364103	82.710585
18	-2	11.441758	82.885216
18	-1	11.488352	83.059847
18	0	11.503883	83.234478
18	1	11.488352	83.409109
18	2	11.441758	83.583740
18	3	11.364103	83.758371
18	4	11.255385	83.933002
18	5	11.115604	84.107633
18	6	10.944762	84.282264
