0	0	9.733333	0.696281
2	-2	7.714286	1.378154
2	-1	10.742857	2.060026
2	0	11.752381	2.741899
2	1	10.742857	3.423771
2	2	7.714286	4.105643
4	-4	7.163636	4.755045
4	-3	9.090909	5.404446
4	-2	10.467532	6.053848
4	-1	11.293506	6.703249
4	0	11.568831	7.352650
4	1	11.293506	8.002052
4	2	10.467532	8.651453
4	3	9.090909	9.300854
4	4	7.163636	9.950256
6	-6	6.906667	10.551727
6	-5	8.320000	11.153198
6	-4	9.476364	11.754669
6	-3	10.375758	12.356140
6	-2	11.018182	12.957611
6	-1	11.403636	13.559082
6	0	11.532121	14.160553
6	1	11.403636	14.762024
6	2	11.018182	15.363495
6	3	10.375758	15.964965
6	4	9.476364	16.566436
6	5	8.320000	17.167907
6	6	6.906667	17.769378
8	-8	6.757895	18.311139
8	-7	7.873684	18.852900
8	-6	8.840702	19.394661
8	-5	9.658947	19.936422
8	-4	10.328421	20.478182
8	-3	10.849123	21.019943
8	-2	11.221053	21.561704
8	-1	11.444211	22.103465
8	0	11.518596	22.645226
8	1	11.444211	23.186987
8	2	11.221053	23.728747
8	3	10.849123	24.270508
8	4	10.328421	24.812269
8	5	9.658947	25.354030
8	6	8.840702	25.895791
8	7	7.873684	26.437551
8	8	6.757895	26.979312
10	-10	6.660870	27.453873
10	-9	7.582609	27.928434
10	-8	8.407323	28.402995
10	-7	9.135011	28.877556
10	-6	9.765675	29.352117
10	-5	10.299314	29.826678
10	-4	10.735927	30.301239
10	-3	11.075515	30.775800
10	-2	11.318078	31.250360
10	-1	11.463616	31.724921
10	0	11.512128	32.199482
10	1	11.463616	32.674043
10	2	11.318078	33.148604
10	3	11.075515	33.623165
10	4	10.735927	34.097726
10	5	10.299314	34.572287
10	6	9.765675	35.046848
10	7	9.135011	35.521409
10	8	8.407323	35.995969
10	9	7.582609	36.470530
10	10	6.660870	36.945091
12	-12	6.592593	37.349358
12	-11	7.377778	37.753624
12	-10	8.094686	38.157891
12	-9	8.743317	38.562157
12	-8	9.323671	38.966424
12	-7	9.835749	39.370690
12	-6	10.279549	39.774957
12	-5	10.655072	40.179223
12	-4	10.962319	40.583490
12	-3	11.201288	40.987756
12	-2	11.371981	41.392023
12	-1	11.474396	41.796289
12	0	11.508535	42.200556
12	1	11.474396	42.604822
12	2	11.371981	43.009089
12	3	11.201288	43.413355
12	4	10.962319	43.817622
12	5	10.655072	44.221888
12	6	10.279549	44.626155
12	7	9.835749	45.030422
12	8	9.323671	45.434688
12	9	8.743317	45.838955
12	10	8.094686	46.243221
12	11	7.377778	46.647488
12	12	6.592593	47.051754
14	-14	6.541935	47.386669
14	-13	7.225806	47.721585
14	-12	7.859020	48.056500
14	-11	8.441577	48.391415
14	-10	8.973477	48.726331
14	-9	9.454719	49.061246
14	-8	9.885305	49.396161
14	-7	10.265233	49.731077
14	-6	10.594504	50.065992
14	-5	10.873118	50.400907
14	-4	11.101075	50.735823
14	-3	11.278375	51.070738
14	-2	11.405018	51.405653
14	-1	11.481004	51.740569
14	0	11.506332	52.075484
14	1	11.481004	52.410399
14	2	11.405018	52.745315
14	3	11.278375	53.080230
14	4	11.101075	53.415145
14	5	10.873118	53.750061
14	6	10.594504	54.084976
14	7	10.265233	54.419891
14	8	9.885305	54.754807
14	9	9.454719	55.089722
14	10	8.973477	55.424637
14	11	8.441577	55.759553
14	12	7.859020	56.094468
14	13	7.225806	56.429383
14	14	6.541935	56.764299
16	-16	6.502857	57.034131
16	-15	7.108571	57.303963
16	-14	7.675207	57.573795
16	-13	8.202765	57.843627
16	-12	8.691244	58.113459
16	-11	9.140645	58.383292
16	-10	9.550968	58.653124
16	-9	9.922212	58.922956
16	-8	10.254378	59.192788
16	-7	10.547465	59.462620
16	-6	10.801475	59.732452
16	-5	11.016406	60.002285
16	-4	11.192258	60.272117
16	-3	11.329032	60.541949
16	-2	11.426728	60.811781
16	-1	11.485346	61.081613
16	0	11.504885	61.351445
16	1	11.485346	61.621278
16	2	11.426728	61.891110
16	3	11.329032	62.160942
16	4	11.192258	62.430774
16	5	11.016406	62.700606
16	6	10.801475	62.970438
16	7	10.547465	63.240271
16	8	10.254378	63.510103
16	9	9.922212	63.779935
16	10	9.550968	64.049767
16	11	9.140645	64.319599
16	12	8.691244	64.589432
16	13	8.202765	64.859264
16	14	7.675207	65.129096
16	15	7.108571	65.398928
16	16	6.502857	65.668760
18	-18	6.471795	65.880179
18	-17	7.015385	66.091598
18	-16	7.527912	66.303017
18	-15	8.009377	66.514436
18	-14	8.459780	66.725855
18	-13	8.879121	66.937274
18	-12	9.267399	67.148693
18	-11	9.624615	67.360112
18	-10	9.950769	67.571531
18	-9	10.245861	67.782950
18	-8	10.509890	67.994368
18	-7	10.742857	68.205787
18	-6	10.944762	68.417206
18	-5	11.115604	68.628625
18	-4	11.255385	68.840044
18	-3	11.364103	69.051463
18	-2	11.441758	69.262882
18	-1	11.488352	69.474301
18	0	11.503883	69.685720
18	1	11.488352	69.897139
18	2	11.441758	70.108558
18	3	11.364103	70.319977
18	4	11.255385	70.531396
18	5	11.115604	70.742815
18	6	10.944762	70.954233
18	7	10.742857	71.165652
18	8	10.509890	71.377071
18	9	10.245861	71.588490
18	10	9.950769	71.799909
18	11	9.624615	72.011328
18	12	9.267399	72.222747
18	13	8.879121	72.434166
18	14	8.459780	72.645585
18	15	8.009377	72.857004
18	16	7.527912	73.068423
18	17	7.015385	73.279842
18	18	6.471795	73.491261
20	-20	6.446512	73.652357
20	-19	6.939535	73.813453
20	-18	7.407275	73.974549
20	-17	7.849732	74.135646
20	-16	8.266905	74.296742
20	-15	8.658795	74.457838
20	-14	9.025403	74.618934
20	-13	9.366726	74.780031
20	-12	9.682767	74.941127
20	-11	9.973524	75.102223
20	-10	10.238998	75.263320
